z (m), u (m/s), V (1/s), T (K), H2, H, O, O2, OH, H2O, HO2, H2O2, C, CH, CH2, CH2(S), CH3, CH4, CO, CO2, HCO, CH2O, CH2OH, CH3O, CH3OH, C2H, C2H2, C2H3, C2H4, C2H5, C2H6, HCCO, CH2CO, HCCOH, N, NH, NH2, NH3, NNH, NO, NO2, N2O, HNO, CN, HCN, H2CN, HCNN, HCNO, HOCN, HNCO, NCO, N2, AR, C3H7, C3H8, CH2CHO, CH3CHO, 
0.0055937499999999998, -0.20799609677162956, 85.15284123613165, 1454.5882621740971, 0.052947867537979816, 4.9706045541303918e-05, 1.3790905320189152e-08, 0.00020476066962748179, 1.8667942681202088e-06, 0.14278084727504314, 2.4969610925277421e-07, 6.9111652184101961e-09, 1.7899600034941755e-10, 5.8901000877923864e-10, 2.5007735662503495e-07, 5.257370034797049e-09, 0.0004966993536302558, 0.012493152803203478, 0.053167859312269902, 0.057667740230409721, 5.6464660204444333e-08, 2.2940317630768063e-05, 2.880711895640771e-08, 4.7053026771694382e-09, 5.3365518909966516e-06, 3.362324163803213e-08, 0.033559725863221569, 3.0019046428736112e-05, 0.02691028503729441, 0.0001060008924131872, 0.021601271833080766, 8.909659685703701e-07, 0.00012737105600321285, 4.6090151988050867e-06, 6.6192467329849803e-10, 1.4968473642841028e-08, 7.8848178004802627e-08, 2.212421864617802e-05, 4.2704455275103281e-11, 9.2887152266519604e-05, 3.2408570534975274e-08, 2.0804941006660145e-07, 1.3477732094601641e-08, 2.8346571412817913e-10, 0.00010040345568703981, 1.3381742294277815e-10, 7.8135111392491636e-12, 2.6169860143475499e-06, 7.3656653125300728e-09, 1.1527552887235508e-05, 1.6362960529844091e-09, 0.5899112067575496, 0.0075212262494988198, 1.3322720723169908e-07, 0.00015756244823706043, 2.7017639863247509e-08, 3.2634797449935469e-07, 
0.0056249999999999998, -0.21631251913258553, 85.092332490832263, 1475.2408996399931, 0.052664824121344614, 6.0089562794461757e-05, 1.6851835716045898e-08, 0.00021305380522923948, 2.6018095541720268e-06, 0.14374854246028146, 2.3163089739413514e-07, 6.3163957382582818e-09, 3.1816405405320699e-10, 9.8451321436425948e-10, 3.4750972441327211e-07, 7.7496406267794292e-09, 0.00055411800512563129, 0.012186869454996406, 0.053549419090895167, 0.058096771671968583, 6.4712532475574723e-08, 2.3063847644955927e-05, 3.5539225023140835e-08, 4.8260330909861751e-09, 5.4663768172375512e-06, 4.77438813876187e-08, 0.03355139130147846, 3.2967661413592533e-05, 0.025209974722872661, 9.9261464390390736e-05, 0.017663347705991365, 1.0571879403955035e-06, 0.00012709810165323793, 5.1887093112241931e-06, 8.3378009776755277e-10, 1.6505885654637379e-08, 9.5198486926132132e-08, 2.2171830720632195e-05, 5.3399284344017584e-11, 9.3767082796889338e-05, 2.2168777404627275e-08, 2.0423954847054717e-07, 1.458723252878069e-08, 3.8440479716129979e-10, 0.0001010857159275711, 1.491271701648096e-10, 1.1282337773864895e-11, 2.6287277645118055e-06, 8.1759688279715159e-09, 1.1591413692875429e-05, 2.0688616329595611e-09, 0.59426411157142289, 0.0075766783789013607, 1.3592771198828875e-07, 0.00013125805699813081, 2.7699207981914403e-08, 3.0797355353772002e-07, 
0.0056562499999999998, -0.22474138546541325, 85.014692133017149, 1496.3859905911738, 0.052312421650573267, 7.2479374514383652e-05, 2.0655153772956003e-08, 0.00022213108978763854, 3.6145486611530945e-06, 0.14469518700437087, 2.1593234140549262e-07, 5.8600773163728283e-09, 5.6410653404226816e-10, 1.6288281446779169e-09, 4.7835201868917719e-07, 1.1293117359277976e-08, 0.00061167761468980332, 0.011822923314493658, 0.053919085495343272, 0.058515712272824573, 7.4538044954505232e-08, 2.338361130283635e-05, 4.4046399931920949e-08, 4.9907804926694511e-09, 5.6100484745632396e-06, 6.7563539781169443e-08, 0.033466691406172068, 3.5845495691854432e-05, 0.023374789296438804, 9.15387604305578e-05, 0.01421294433876479, 1.2499581286677356e-06, 0.00012675800089488533, 5.8776980335564926e-06, 1.0738447818728807e-09, 1.8344367052336098e-08, 1.1482188631193067e-07, 2.2193019642366915e-05, 6.6593429022913234e-11, 9.4663812773954054e-05, 1.5064838208966268e-08, 2.0019225573430273e-07, 1.5832729524885515e-08, 5.2044233137558559e-10, 0.00010173821605698012, 1.6686216474558696e-10, 1.6135580339908828e-11, 2.6399091588758108e-06, 9.1467151238872797e-09, 1.165027560288416e-05, 2.6126664140014562e-09, 0.59850820161108043, 0.0076308422405526998, 1.3557471563726518e-07, 0.00010639414248837308, 2.8261794567521242e-08, 2.8867279694932645e-07, 
0.0056874999999999998, -0.2332842523165494, 84.920415625233161, 1518.0493999034741, 0.051888635049448198, 8.7221753211075037e-05, 2.5429650378976865e-08, 0.00023209398643934839, 5.0024045704474757e-06, 0.14562185892053692, 2.0244970034135572e-07, 5.5209110163246634e-09, 9.9721928602442226e-10, 2.6656248217860071e-09, 6.5182172842974375e-07, 1.6259681634654192e-08, 0.00066787777398659681, 0.011399507910890594, 0.054276821037710046, 0.05892567236426384, 8.6388543868966644e-08, 2.3923293478594651e-05, 5.4733153818182473e-08, 5.2161904748888427e-09, 5.7622897317070311e-06, 9.5217220643064345e-08, 0.033292546527014653, 3.85469346354108e-05, 0.021427474138486953, 8.3000793335700517e-05, 0.011235064720728131, 1.4729668886126912e-06, 0.0001263711996796681, 6.6907772898107999e-06, 1.4165840829255023e-09, 2.0577749787462675e-08, 1.3831654759085448e-07, 2.2183659746288394e-05, 8.2821366179994777e-11, 9.5585859481213861e-05, 1.0235931490769382e-08, 1.959366475685799e-07, 1.724825688791475e-08, 7.0346865177258098e-10, 0.00010235958608052627, 1.878111771060544e-10, 2.2840597255353958e-11, 2.6508105113030957e-06, 1.0306424853508823e-08, 1.1703835772374945e-05, 3.295148620090165e-09, 0.60265053168774718, 0.0076838044117678132, 1.3178859682243533e-07, 8.3661208694851979e-05, 2.8678779122678707e-08, 2.6860063845763342e-07, 
0.0057187499999999999, -0.24194165679317459, 84.809989126590708, 1540.2477230646475, 0.051392030024953628, 0.00010472323224204482, 3.1506757496377967e-08, 0.00024305881810846616, 6.8934849254342717e-06, 0.14652957161945945, 1.910801493051051e-07, 5.2846650649179101e-09, 1.7572697569958227e-09, 4.313747417574627e-09, 8.7888519644933758e-07, 2.312147555604147e-08, 0.00072113519180804604, 0.010916168963169319, 0.054622419520489088, 0.059327804304598823, 1.008521445356612e-07, 2.4702531086791198e-05, 6.8053729810549668e-08, 5.5220908799090739e-09, 5.9158149945507647e-06, 1.33534171286858e-07, 0.033014787991604531, 4.0955288500015466e-05, 0.019396783578796019, 7.3874172661919041e-05, 0.0087083259590942253, 1.7306963984368363e-06, 0.00012596098271466647, 7.6418566796288251e-06, 1.9159149235364112e-09, 2.3327266840666542e-08, 1.6637293038155665e-07, 2.213893583471465e-05, 1.0272764308605027e-10, 9.6542659181976038e-05, 7.0107983983262655e-09, 1.9150502289489673e-07, 1.8875744253222287e-08, 9.4933270570945091e-10, 0.00010294786877102008, 2.1318909811188768e-10, 3.1992544753782853e-11, 2.661773993117362e-06, 1.1687021277535468e-08, 1.1751685692992999e-05, 4.1502975207338128e-09, 0.60669793737500322, 0.0077356489948543503, 1.2446300671804583e-07, 6.3615264404894619e-05, 2.8928395937755026e-08, 2.4796493955100518e-07, 
0.0057499999999999999, -0.25071275290801986, 84.683889318492135, 1562.9859966674526, 0.050821764407891552, 0.00012547261263756978, 3.9380644444983319e-08, 0.0002551605609557115, 9.455873877923988e-06, 0.14741924707274481, 1.8176646390369725e-07, 5.1431855938910037e-09, 3.0866999497488978e-09, 6.9039498797480617e-09, 1.1725031449441099e-06, 3.2470941689553751e-08, 0.0007699185438499105, 0.010374107887447779, 0.054955453328972281, 0.059723299374443421, 1.1870017242594604e-07, 2.5735943523460462e-05, 8.4512440558305386e-08, 5.9315021225480848e-09, 6.0616198668265868e-06, 1.8621380968498199e-07, 0.032618581593390407, 4.2950730488411534e-05, 0.017316896810566512, 6.4434220657512078e-05, 0.0066049411787993031, 2.028795314518621e-06, 0.00012555195213020083, 8.7425005586927318e-06, 2.6569267847814253e-09, 2.6749014092660327e-08, 1.9978656893105595e-07, 2.2053269079271635e-05, 1.2710001451967441e-10, 9.7544686742081929e-05, 4.885423261748484e-09, 1.8693253589652408e-07, 2.0765967082636013e-08, 1.2792405546083322e-09, 0.00010350038464361346, 2.4486729032391599e-10, 4.4351890216679121e-11, 2.6732039257330861e-06, 1.3323667728882474e-08, 1.179330103236421e-05, 5.2204544296385678e-09, 0.6106568857381397, 0.007786455768437092, 1.1383853009857609e-07, 4.6620152111287329e-05, 2.8996688056297815e-08, 2.2702348089708005e-07, 
0.0057812499999999999, -0.25959490300717925, 84.542583021985962, 1586.2553334890367, 0.050177542364327588, 0.00015007297688282253, 4.9806535484676902e-08, 0.00026855835470025735, 1.2910450022372386e-05, 0.14829168700532344, 1.7449377386125632e-07, 5.09361661684935e-09, 5.4053242542434144e-09, 1.0934650312770131e-08, 1.5480478796465529e-06, 4.5048682457422349e-08, 0.00081290169926064775, 0.0097764441757941592, 0.055275208378155624, 0.060113388157105721, 1.4094455793394621e-07, 2.7032772630186597e-05, 1.0467255679326634e-07, 6.4706529792961787e-09, 6.1896076543778123e-06, 2.5802970238167021e-07, 0.032089024558715935, 4.4419606042263123e-05, 0.015226300579940391, 5.4986219931073331e-05, 0.0048911094619404193, 2.3745713925829155e-06, 0.00012516769909685341, 1.0000070356747034e-05, 3.7747800413544448e-09, 3.1043506794088211e-08, 2.3946994492565997e-07, 2.1920247403536141e-05, 1.5691703987863597e-10, 9.8603586774221433e-05, 3.495355170717386e-09, 1.8225673521480523e-07, 2.2979146071491626e-08, 1.7217332252158989e-09, 0.00010401355468768701, 2.8570966264128424e-10, 6.0904657595771677e-11, 2.6855650667734443e-06, 1.525443549588297e-08, 1.1828036141250978e-05, 6.5587620058675077e-09, 0.61453332747091372, 0.0078362983238299561, 1.0052115965292482e-07, 3.2813024502667106e-05, 2.8879597649508188e-08, 2.060747862735704e-07, 
0.0058125, -0.26858323943226659, 84.386526569746991, 1610.0306506076224, 0.049459522939423649, 0.00017928273167047227, 6.3962589222881467e-08, 0.00028344354021065738, 1.7548793162280736e-05, 0.149147543397289, 1.6928584947598596e-07, 5.1379143393385173e-09, 9.438489952465701e-09, 1.7157966938038544e-08, 2.0239795548608597e-06, 6.1784512107424474e-08, 0.00084910685814797941, 0.0091284032646908354, 0.05558060335358566, 0.060499347562843392, 1.6891615937557012e-07, 2.8597373878973355e-05, 1.2917908755705545e-07, 7.1691401435942351e-09, 6.2895206304831893e-06, 3.5505538145763452e-07, 0.031411907867934089, 4.5263189030109284e-05, 0.013166144850483967, 4.5839809596082522e-05, 0.0035278491575002312, 2.7775940700250389e-06, 0.00012482768549300266, 1.1415530820134474e-05, 5.4848528732188574e-09, 3.6467577707738121e-08, 2.86457301865454e-07, 2.1732570154233299e-05, 1.9341125297443094e-10, 9.9732326088906582e-05, 2.5866066170902609e-09, 1.7751697573129842e-07, 2.558486108948012e-08, 2.3154693815435105e-09, 0.00010448265436902528, 3.4005297322610874e-10, 8.2957361629734111e-11, 2.6993804632794827e-06, 1.7519805463338283e-08, 1.1855122372391047e-05, 8.232388515534439e-09, 0.61833256562639138, 0.0078852423752672849, 8.5427583544669739e-08, 2.2101621313749565e-05, 2.8583427018748213e-08, 1.8544320194860807e-07, 
0.00584375, -0.27767022482076725, 84.216164911328121, 1634.2687183749301, 0.048668195372933772, 0.00021406090654297919, 8.3718918292161533e-08, 0.00030005132404428372, 2.3757708997624936e-05, 0.14998729018685006, 1.6620208010351769e-07, 5.2826801839554935e-09, 1.6434257946006682e-08, 2.6712772734974107e-08, 2.622796005089818e-06, 8.3856185790886947e-08, 0.00087800065961794163, 0.0084373963857925817, 0.055870088191326571, 0.060882518071785185, 2.0437010922940508e-07, 3.0430602335722405e-05, 1.5879670705238024e-07, 8.0603208665007374e-09, 6.3520439823549907e-06, 4.848854046201179e-07, 0.030574618564362999, 4.5404142392917601e-05, 0.011178151000609478, 3.728080361582421e-05, 0.0024722598463474336, 3.2503920840829143e-06, 0.0001245434316866618, 1.2981035786179306e-05, 8.1299440141827372e-09, 4.3348333447422088e-08, 3.4189146206833444e-07, 2.1482025244506635e-05, 2.3814451945079378e-10, 0.00010094538652035861, 1.9883065972768878e-09, 1.7275371360976296e-07, 2.8660844586283739e-08, 3.1130552780138323e-09, 0.00010490145565568695, 4.1437540303674712e-10, 1.1227670997967966e-10, 2.7152303986960877e-06, 2.0161995290965294e-08, 1.187366671006786e-05, 1.0326542834203249e-08, 0.62205915635903264, 0.007933344439677097, 6.9660487775046247e-08, 1.4195267349644791e-05, 2.8123315658343561e-08, 1.65460076729424e-07, 
0.005875, -0.28684525003009087, 84.031930454828498, 1658.9067816228303, 0.047804244391513658, 0.00025560808319175941, 1.1208927291901893e-07, 0.00031867754134050228, 3.2051338119587147e-05, 0.15081119925149888, 1.653371854272894e-07, 5.5393182027463378e-09, 2.8523629061123488e-08, 4.1326905261741118e-08, 3.3721089385927688e-06, 1.1276521831142152e-07, 0.00089950541786692464, 0.0077129619283055383, 0.056141514488867339, 0.061264334602280923, 2.4962197605949756e-07, 3.253178432936297e-05, 1.9445583943496815e-07, 9.1818583402458063e-09, 6.3698588467940152e-06, 6.5678443282160107e-07, 0.029567143656310212, 4.4790219846049016e-05, 0.009302219126355574, 2.9545599352226147e-05, 0.0016791460241432478, 3.8092337798812358e-06, 0.00012431414227011335, 1.4677451797470324e-05, 1.2252203954131255e-08, 5.209784818984591e-08, 4.0697710248992542e-07, 2.1159528285259575e-05, 2.930863563867741e-10, 0.0001022590268568275, 1.5891986330404915e-09, 1.6800768623564383e-07, 3.2290157883955233e-08, 4.1861285417473157e-09, 0.00010526169056265756, 5.1819118210796219e-10, 1.5127640812921126e-10, 2.7337523456347887e-06, 2.3224052655136028e-08, 1.1882643951674464e-05, 1.2949123313879803e-08, 0.62571685427712198, 0.0079806510506807704, 5.4340449079820947e-08, 8.6633150597656774e-06, 2.7520076548552571e-08, 1.4644396340028195e-07, 
0.00590625, -0.29609431027880956, 83.834241677746419, 1683.8619634124575, 0.046868434685931402, 0.00030539209577164217, 1.5399625051328593e-07, 0.00033970248664985599, 4.3110662663070486e-05, 0.15161932561185787, 1.6682643356473862e-07, 5.9245290548195601e-09, 4.9299072372092409e-08, 6.3612930870040969e-08, 4.3054542782847514e-06, 1.5041856419477041e-07, 0.00091389876032716495, 0.00696654411657446, 0.056391967895143981, 0.061646373488544765, 3.077125506313642e-07, 3.4900511613155494e-05, 2.372885991074698e-07, 1.0576058213093134e-08, 6.338378925033716e-06, 8.8163569523646561e-07, 0.028383127774288284, 4.3396612586203581e-05, 0.0075739294055872592, 2.2802350364956753e-05, 0.0011028900220423417, 4.4749849843050141e-06, 0.00012412190263845843, 1.6472021092074391e-05, 1.8698850934629322e-08, 6.3225651434194003e-08, 4.8288276350966895e-07, 2.0755265444384118e-05, 3.6068068309991396e-10, 0.00010369165039821256, 1.3189339431420643e-09, 1.633189515994027e-07, 3.6556273934626945e-08, 5.6317924846851162e-09, 0.00010555223997567225, 6.6517123033864215e-10, 2.0323829412371776e-10, 2.7556383604778415e-06, 2.6748560540628128e-08, 1.1880872499581059e-05, 1.6235655625848057e-08, 0.62930860955541701, 0.008027198606913007, 4.0435503017809856e-08, 5.0078969815085221e-06, 2.6796413265778696e-08, 1.2868302126708702e-07, 
0.0059375000000000001, -0.30539978829946191, 83.623501567178081, 1709.0315432268785, 0.045861540616817811, 0.00036514840530470606, 2.1757584732010422e-07, 0.00036362447616682228, 5.7828749441350554e-05, 0.15241150907563486, 1.7085929087209446e-07, 6.4611593201104467e-09, 8.470230724391644e-08, 9.7475154863319638e-08, 5.4621591027682547e-06, 1.9918869915236573e-07, 0.00092160130217219945, 0.00621109544744315, 0.056617549806361744, 0.062030416282026081, 3.8258804555286962e-07, 3.7537077469817687e-05, 2.8862413509675802e-07, 1.2289295287346552e-08, 6.2559476355471611e-06, 1.1714914532652129e-06, 0.027020924471707199, 4.1229566008515381e-05, 0.0060221619888179848, 1.7140862149743343e-05, 0.00069942439802168812, 5.2740338285882027e-06, 0.00012392661129606114, 1.8316436247613489e-05, 2.8770366662240027e-08, 7.7343952107574818e-08, 5.7057668198904977e-07, 2.0258990810502561e-05, 4.4388394489316013e-10, 0.0001052643180388303, 1.134162029298029e-09, 1.5872572461095443e-07, 4.1535737040093022e-08, 7.5802945953065461e-09, 0.00010575791755653643, 8.7438198699283266e-10, 2.7253131852583286e-10, 2.781621541924048e-06, 3.0775679384625926e-08, 1.1866961798387208e-05, 2.0354038349176614e-08, 0.6328366170393559, 0.0080730138701925573, 2.8629026540470081e-08, 2.7348993544683307e-06, 2.597381194449064e-08, 1.124220362508955e-07, 
0.0059687500000000001, -0.31474034945441293, 83.400095966107358, 1734.2940270850095, 0.044784332733284936, 0.00043684909499155017, 3.1640920371743101e-07, 0.0003911067904752618, 7.7358751575086306e-05, 0.15318740159282537, 1.7770371629935091e-07, 7.1794048649958111e-09, 1.443024035341511e-07, 1.4862065467672637e-07, 6.8853545828498256e-06, 2.619053288255346e-07, 0.00092289212147962142, 0.0054605063263708621, 0.05681309336798774, 0.062418528453521575, 4.7926497597869555e-07, 4.0440225004015005e-05, 3.4990311202444266e-07, 1.4369512578314839e-08, 6.1234122287196303e-06, 1.5384819465652284e-06, 0.025484557917213033, 3.8333199343340277e-05, 0.0046670795936633981, 1.2571225225796105e-05, 0.00042812144471753179, 6.2392245106277756e-06, 0.00012366097631063492, 2.0145717021183029e-05, 4.4415352363644344e-08, 9.5158302412606869e-08, 6.7059132553525628e-07, 1.9660529225906579e-05, 5.4615933463899371e-10, 0.00010700144278175943, 1.0088046739391145e-09, 1.542629245067949e-07, 4.7288377907646053e-08, 1.0203508391632604e-08, 0.00010585768769042979, 1.1712958274553957e-09, 3.6475933979889388e-10, 2.8124384452861294e-06, 3.5340134178820911e-08, 1.1839220011839198e-05, 2.5508576732519093e-08, 0.63630241083478323, 0.0081181150446009518, 1.9253627523064085e-08, 1.4091009068138224e-06, 2.5071047879165825e-08, 9.785476497875732e-08, 
0.0060000000000000001, -0.32409092651675486, 83.16439190265848, 1759.5107570425312, 0.043637608769716688, 0.00052264079280548575, 4.7334185452554273e-07, 0.00042304305391195184, 0.00010316079209412977, 0.15394653086977073, 1.8774201520337898e-07, 8.1183018450465478e-09, 2.429710213669827e-07, 2.2511329737581465e-07, 8.6172012606893994e-06, 3.417164401511972e-07, 0.00091763481583331395, 0.0047288894175566655, 0.056971797541855558, 0.062813147651685927, 6.0392487670939399e-07, 4.3601297125156196e-05, 4.2246875702443916e-07, 1.6860599328688709e-08, 5.9432059652694332e-06, 1.9928531281995023e-06, 0.02378447753566405, 3.4798574767040326e-05, 0.0035187307590014007, 9.0306117819724699e-06, 0.00025339213714716425, 7.4106173347230072e-06, 0.00012322626899507623, 2.1878430799334217e-05, 6.8463233483246677e-08, 1.1743475244042997e-07, 7.8272872670329289e-07, 1.8950520753434081e-05, 6.7141805659774388e-10, 0.00010893168587213493, 9.2762764993934027e-10, 1.4996037211092106e-07, 5.384554101336405e-08, 1.3723205873721255e-08, 0.00010582214648872477, 1.5877941235342157e-09, 4.8673213643495408e-10, 2.8487515995453118e-06, 4.0466673678453306e-08, 1.1795515017768043e-05, 3.1942818967975923e-08, 0.63970699334162728, 0.0081625133085142937, 1.2300511164977142e-08, 6.85511119283418e-07, 2.4104366693537342e-08, 8.5119869430695248e-08, 
0.0060312500000000002, -0.33342275346344064, 82.916735963748494, 1784.5277198270385, 0.042422229299304511, 0.00062475923946496111, 7.2695005067764039e-07, 0.00046064812169134854, 0.00013704190342979383, 0.15468841225846625, 2.0151841811340935e-07, 9.3273256826844969e-09, 4.0276163216733261e-07, 3.3782286576646053e-07, 1.0690818767904744e-05, 4.4175729864579369e-07, 0.00090512112172409028, 0.0040297739584186304, 0.057084763700888316, 0.063217172358614987, 7.6385824944972173e-07, 4.6995146901477717e-05, 5.0720617335306053e-07, 1.9792621027953767e-08, 5.7182981212375303e-06, 2.5399923298928996e-06, 0.021937959135667859, 3.0770123823529675e-05, 0.002576522934242576, 6.3979410502349498e-06, 0.0001457879656328542, 8.8356813757338819e-06, 0.00012249007373696662, 2.341897785191858e-05, 1.0485765264127309e-07, 1.4493448974597855e-07, 9.0574219315027299e-07, 1.8121407831355992e-05, 8.2390857335513653e-10, 0.00011108903943428527, 8.8221912089400842e-10, 1.4584067773308333e-07, 6.1197442346470202e-08, 1.8416967843000685e-08, 0.00010561014120034403, 2.1597768750830274e-09, 6.461297623456102e-10, 2.8910170719192248e-06, 4.6163554110614085e-08, 1.1733090356437399e-05, 3.9940663307410129e-08, 0.64305098750645706, 0.0082062146660900372, 7.4962927106411496e-09, 3.1659949519091083e-07, 2.3088125942342936e-08, 7.4295829657742187e-08, 
